generation_id,date,power
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-17,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-18,11
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-19,11
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-20,8
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-21,12
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-22,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-23,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-24,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-25,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-26,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-27,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-28,11
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-29,11
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-11-30,12
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-01,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-02,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-03,12
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-04,12
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-05,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-06,12
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-07,12
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-08,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-09,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-10,10
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-11,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-12,13
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-13,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-14,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-15,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-16,10
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-17,13
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-18,6
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-19,9
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-20,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-21,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-22,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-23,13
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-24,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-25,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-26,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-27,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-28,13
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-29,9
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-30,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2023-12-31,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-01,10
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-02,12
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-03,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-04,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-05,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-06,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-07,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-08,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-09,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-10,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-11,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-12,9
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-13,10
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-14,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-15,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-16,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-17,13
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-18,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-19,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-20,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-21,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-22,11
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-23,13
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-24,10
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-25,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-26,13
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-27,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-28,15
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-29,14
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-30,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-01-31,12
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-02-01,13
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-02-02,17
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-02-03,16
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-02-04,19
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-02-05,18
a69219d3-c50b-475c-b55f-71f94e49ee50,2024-02-06,18
